Date,Month,Product_ID,Quantity_Consumed,Quantity_in_Stock,Lead_Time_Days,New_Model_Added,Recall
10/4/2022,October,1042,2,117,9,0,1
10/5/2022,October,1042,5,111,9,1,0
10/6/2022,October,1042,2,43,10,1,0
10/7/2022,October,1042,4,102,4,0,1
10/8/2022,October,1042,2,49,7,1,1
10/9/2022,October,1042,0,115,3,0,1
10/10/2022,October,1042,2,24,7,0,1
10/11/2022,October,1042,2,72,5,0,1
10/12/2022,October,1042,4,84,10,0,1
10/13/2022,October,1042,0,112,9,0,1
10/14/2022,October,1042,1,39,5,1,0
10/15/2022,October,1042,2,66,9,1,1
10/16/2022,October,1042,2,39,8,1,0
10/17/2022,October,1042,3,46,10,1,0
10/18/2022,October,1042,2,28,4,1,1
10/19/2022,October,1042,2,106,6,0,1
10/20/2022,October,1042,0,39,1,1,0
10/21/2022,October,1042,5,149,8,0,0
10/22/2022,October,1042,0,134,4,0,1
10/23/2022,October,1042,0,49,1,1,0
10/24/2022,October,1042,0,117,8,1,0
10/25/2022,October,1042,0,128,7,1,1
10/26/2022,October,1042,4,65,2,1,0
10/27/2022,October,1042,4,12,5,1,0
10/28/2022,October,1042,5,144,4,0,1
10/29/2022,October,1042,4,56,5,1,1
10/30/2022,October,1042,3,8,6,1,1
10/31/2022,October,1042,3,110,3,0,1
11/1/2022,November,1042,5,116,1,0,1
11/2/2022,November,1042,3,28,4,1,1
11/3/2022,November,1042,2,19,9,0,1
11/4/2022,November,1042,5,23,4,1,1
11/5/2022,November,1042,5,18,3,0,1
11/6/2022,November,1042,1,127,5,0,1
11/7/2022,November,1042,3,123,6,1,0
11/8/2022,November,1042,1,9,1,0,1
11/9/2022,November,1042,2,55,9,1,1
11/10/2022,November,1042,4,123,6,0,0
11/11/2022,November,1042,1,28,5,1,1
11/12/2022,November,1042,1,82,1,0,0
11/13/2022,November,1042,0,23,7,0,0
11/14/2022,November,1042,2,107,1,1,0
11/15/2022,November,1042,4,100,2,0,1
11/16/2022,November,1042,3,86,2,1,0
11/17/2022,November,1042,4,24,6,0,0
11/18/2022,November,1042,5,73,8,1,1
11/19/2022,November,1042,3,33,2,0,0
11/20/2022,November,1042,2,45,4,0,1
11/21/2022,November,1042,1,53,2,1,1
11/22/2022,November,1042,0,105,6,0,1
11/23/2022,November,1042,2,2,7,0,1
11/24/2022,November,1042,2,78,5,0,0
11/25/2022,November,1042,1,125,10,1,1
11/26/2022,November,1042,5,6,4,1,1
11/27/2022,November,1042,3,100,7,0,0
11/28/2022,November,1042,5,42,4,1,0
11/29/2022,November,1042,1,77,2,0,0
11/30/2022,November,1042,3,42,7,1,0
12/1/2022,December,1042,4,19,5,0,0
12/2/2022,December,1042,4,69,4,0,0
12/3/2022,December,1042,1,3,6,1,1
12/4/2022,December,1042,4,71,1,0,1
12/5/2022,December,1042,0,87,1,1,1
12/6/2022,December,1042,5,87,2,0,0
12/7/2022,December,1042,2,149,3,0,1
12/8/2022,December,1042,3,40,7,0,0
12/9/2022,December,1042,3,5,7,0,0
12/10/2022,December,1042,3,62,1,1,1
12/11/2022,December,1042,5,46,5,0,0
12/12/2022,December,1042,5,37,6,1,1
12/13/2022,December,1042,0,99,1,1,1
12/14/2022,December,1042,2,70,7,1,1
12/15/2022,December,1042,1,72,6,1,0
12/16/2022,December,1042,5,41,7,0,0
12/17/2022,December,1042,0,18,5,1,1
12/18/2022,December,1042,0,2,10,0,1
12/19/2022,December,1042,4,104,2,1,0
12/20/2022,December,1042,0,149,2,0,0
12/21/2022,December,1042,5,75,3,1,1
12/22/2022,December,1042,0,79,5,0,0
12/23/2022,December,1042,2,66,6,0,0
12/24/2022,December,1042,2,129,3,0,1
12/25/2022,December,1042,1,126,10,1,1
12/26/2022,December,1042,3,116,9,1,0
12/27/2022,December,1042,2,11,9,1,0
12/28/2022,December,1042,4,43,8,1,0
12/29/2022,December,1042,4,38,5,0,1
12/30/2022,December,1042,3,42,10,1,1
12/31/2022,December,1042,0,52,5,1,1
1/1/2022,January,1043,67,90,4,0,0
1/2/2022,January,1043,0,150,2,0,1
1/3/2022,January,1043,0,119,2,1,0
1/4/2022,January,1043,0,94,3,0,1
1/5/2022,January,1043,0,117,8,1,0
1/6/2022,January,1043,0,112,4,1,1
1/7/2022,January,1043,0,47,5,0,1
1/8/2022,January,1043,0,115,4,1,1
1/9/2022,January,1043,0,30,5,0,0
1/10/2022,January,1043,0,107,9,0,0
1/11/2022,January,1043,0,9,7,0,0
1/12/2022,January,1043,0,65,10,1,1
1/13/2022,January,1043,0,32,1,1,0
1/14/2022,January,1043,0,39,10,0,1
1/15/2022,January,1043,0,36,3,1,0
1/16/2022,January,1043,0,98,1,1,0
1/17/2022,January,1043,0,113,7,0,1
1/18/2022,January,1043,0,135,5,0,0
1/19/2022,January,1043,0,70,3,0,1
1/20/2022,January,1043,0,91,9,0,0
1/21/2022,January,1043,0,108,2,1,0
1/22/2022,January,1043,0,136,1,0,0
1/23/2022,January,1043,0,62,9,0,0
1/24/2022,January,1043,0,128,6,0,0
1/25/2022,January,1043,0,58,4,1,0
1/26/2022,January,1043,0,31,8,0,1
1/27/2022,January,1043,0,123,2,1,1
1/28/2022,January,1043,0,8,6,1,1
1/29/2022,January,1043,0,93,3,1,0
1/30/2022,January,1043,0,101,2,1,1
1/31/2022,January,1043,0,16,7,1,0
2/1/2022,February,1043,62,68,8,0,1
2/2/2022,February,1043,0,23,8,0,1
2/3/2022,February,1043,0,28,2,0,0
2/4/2022,February,1043,0,48,5,0,0
2/5/2022,February,1043,0,17,9,1,0
2/6/2022,February,1043,0,5,8,1,1
2/7/2022,February,1043,0,41,7,0,1
2/8/2022,February,1043,0,66,4,0,1
2/9/2022,February,1043,0,80,8,1,0
2/10/2022,February,1043,0,17,2,0,0
2/11/2022,February,1043,0,9,2,0,1
2/12/2022,February,1043,0,147,4,1,0
2/13/2022,February,1043,0,107,5,0,1
2/14/2022,February,1043,0,98,4,0,1
2/15/2022,February,1043,0,33,3,1,0
2/16/2022,February,1043,0,140,5,1,0
2/17/2022,February,1043,0,123,5,1,0
2/18/2022,February,1043,0,10,5,0,0
2/19/2022,February,1043,0,94,10,1,0
2/20/2022,February,1043,0,119,7,1,0
2/21/2022,February,1043,0,40,4,0,0
2/22/2022,February,1043,0,137,3,0,1
2/23/2022,February,1043,0,128,10,1,1
2/24/2022,February,1043,0,83,8,1,1
2/25/2022,February,1043,0,139,6,1,0
2/26/2022,February,1043,0,95,7,1,0
2/27/2022,February,1043,0,94,2,1,1
2/28/2022,February,1043,0,88,7,1,1
3/1/2022,March,1043,66,103,4,1,0
3/2/2022,March,1043,0,109,8,0,1
3/3/2022,March,1043,0,93,9,0,0
3/4/2022,March,1043,0,82,7,0,1
3/5/2022,March,1043,0,52,4,1,0
3/6/2022,March,1043,0,22,10,1,1
3/7/2022,March,1043,0,86,5,1,0
3/8/2022,March,1043,0,38,9,0,1
3/9/2022,March,1043,0,125,1,0,1
3/10/2022,March,1043,0,93,8,0,1
3/11/2022,March,1043,0,71,5,1,1
3/12/2022,March,1043,0,76,9,0,0
3/13/2022,March,1043,0,78,7,1,0
3/14/2022,March,1043,0,123,7,1,1
3/15/2022,March,1043,0,50,4,1,0
3/16/2022,March,1043,0,81,2,0,1
3/17/2022,March,1043,0,67,1,0,0
3/18/2022,March,1043,0,97,8,0,0
3/19/2022,March,1043,0,78,6,1,0
3/20/2022,March,1043,0,67,4,0,0
3/21/2022,March,1043,0,76,8,0,1
3/22/2022,March,1043,0,101,7,0,1
3/23/2022,March,1043,0,17,6,1,0
3/24/2022,March,1043,0,144,7,0,1
3/25/2022,March,1043,0,97,5,1,0
3/26/2022,March,1043,0,124,4,0,1
3/27/2022,March,1043,0,0,3,1,0
3/28/2022,March,1043,0,50,1,1,1
3/29/2022,March,1043,0,125,5,0,0
3/30/2022,March,1043,0,144,4,0,1
3/31/2022,March,1043,0,97,8,1,0
4/1/2022,April,1043,95,124,9,1,1
4/2/2022,April,1043,0,7,8,0,1
4/3/2022,April,1043,0,106,7,1,0
4/4/2022,April,1043,0,45,4,1,0
4/5/2022,April,1043,0,132,10,0,1
4/6/2022,April,1043,0,44,6,0,1
4/7/2022,April,1043,0,124,5,0,0
4/8/2022,April,1043,0,58,7,0,1
4/9/2022,April,1043,0,95,9,1,0
4/10/2022,April,1043,0,57,4,1,1
4/11/2022,April,1043,0,49,1,0,0
4/12/2022,April,1043,0,126,1,1,0
4/13/2022,April,1043,0,108,8,0,1
4/14/2022,April,1043,0,124,4,1,0
4/15/2022,April,1043,0,25,7,1,1
4/16/2022,April,1043,0,73,9,1,0
4/17/2022,April,1043,0,116,1,1,0
4/18/2022,April,1043,0,35,7,1,0
4/19/2022,April,1043,0,6,6,0,1
4/20/2022,April,1043,0,79,4,0,1
4/21/2022,April,1043,0,2,8,0,0
4/22/2022,April,1043,0,99,6,0,0
4/23/2022,April,1043,0,98,10,1,0
4/24/2022,April,1043,0,129,3,1,0
4/25/2022,April,1043,0,39,8,1,0
4/26/2022,April,1043,0,79,5,0,1
4/27/2022,April,1043,0,66,7,0,1
4/28/2022,April,1043,0,111,8,0,1
4/29/2022,April,1043,0,8,5,0,1
4/30/2022,April,1043,0,122,9,0,0
5/1/2022,May,1043,84,145,3,0,1
5/2/2022,May,1043,0,73,7,0,0
5/3/2022,May,1043,0,120,7,1,1
5/4/2022,May,1043,0,20,10,0,0
5/5/2022,May,1043,0,34,6,0,0
5/6/2022,May,1043,0,122,1,1,0
5/7/2022,May,1043,0,93,5,1,1
5/8/2022,May,1043,0,18,4,1,0
5/9/2022,May,1043,0,112,9,1,0
5/10/2022,May,1043,0,62,10,1,1
5/11/2022,May,1043,0,48,1,0,0
5/12/2022,May,1043,0,71,7,0,0
5/13/2022,May,1043,0,142,2,0,1
5/14/2022,May,1043,0,74,8,1,0
5/15/2022,May,1043,0,127,5,0,0
5/16/2022,May,1043,0,96,1,0,0
5/17/2022,May,1043,0,50,4,1,1
5/18/2022,May,1043,0,129,3,0,1
5/19/2022,May,1043,0,89,10,0,1
5/20/2022,May,1043,0,120,2,0,1
5/21/2022,May,1043,0,74,2,1,1
5/22/2022,May,1043,0,42,7,1,1
5/23/2022,May,1043,0,121,3,0,0
5/24/2022,May,1043,0,88,5,0,0
5/25/2022,May,1043,0,94,7,1,0
5/26/2022,May,1043,0,20,3,1,1
5/27/2022,May,1043,0,134,8,0,0
5/28/2022,May,1043,0,97,1,1,0
5/29/2022,May,1043,0,62,1,1,0
5/30/2022,May,1043,0,67,6,1,0
5/31/2022,May,1043,0,142,10,0,1
6/1/2022,June,1043,27,63,9,1,1
6/2/2022,June,1043,0,3,7,1,0
6/3/2022,June,1043,0,58,4,1,0
6/4/2022,June,1043,0,28,9,0,1
6/5/2022,June,1043,0,46,3,1,0
6/6/2022,June,1043,0,96,8,0,0
6/7/2022,June,1043,0,122,6,1,1
6/8/2022,June,1043,0,9,8,0,1
6/9/2022,June,1043,0,110,8,0,1
6/10/2022,June,1043,0,4,2,0,1
6/11/2022,June,1043,0,65,7,0,0
6/12/2022,June,1043,0,126,5,0,0
6/13/2022,June,1043,0,66,2,0,1
6/14/2022,June,1043,0,2,8,1,0
6/15/2022,June,1043,0,54,2,0,1
6/16/2022,June,1043,0,6,5,0,1
6/17/2022,June,1043,0,142,1,0,0
6/18/2022,June,1043,0,56,5,0,1
6/19/2022,June,1043,0,24,10,0,0
6/20/2022,June,1043,0,97,2,0,0
6/21/2022,June,1043,0,136,4,0,1
6/22/2022,June,1043,0,110,7,1,0
6/23/2022,June,1043,0,119,9,0,1
6/24/2022,June,1043,0,138,7,1,1
6/25/2022,June,1043,0,35,4,0,1
6/26/2022,June,1043,0,51,3,0,1
6/27/2022,June,1043,0,83,2,1,0
6/28/2022,June,1043,0,59,1,1,0
6/29/2022,June,1043,0,76,4,0,0
6/30/2022,June,1043,0,103,9,0,1
7/1/2022,July,1043,31,116,7,1,1
7/2/2022,July,1043,0,1,3,0,1
7/3/2022,July,1043,0,3,1,1,0
7/4/2022,July,1043,0,15,5,0,1
7/5/2022,July,1043,0,146,2,1,0
7/6/2022,July,1043,0,8,4,1,0
7/7/2022,July,1043,0,60,5,0,0
7/8/2022,July,1043,0,113,1,0,0
7/9/2022,July,1043,0,65,7,1,0
7/10/2022,July,1043,0,91,7,0,0
7/11/2022,July,1043,0,89,6,0,0
7/12/2022,July,1043,0,134,8,1,1
7/13/2022,July,1043,0,80,6,1,1
7/14/2022,July,1043,0,137,3,0,1
7/15/2022,July,1043,0,112,3,0,1
7/16/2022,July,1043,0,13,1,0,1
7/17/2022,July,1043,0,139,6,0,0
7/18/2022,July,1043,0,38,5,0,0
7/19/2022,July,1043,0,97,5,1,1
7/20/2022,July,1043,0,129,6,1,1
7/21/2022,July,1043,0,4,2,0,1
7/22/2022,July,1043,0,19,4,1,1
7/23/2022,July,1043,0,129,4,0,1
7/24/2022,July,1043,0,8,8,0,1
7/25/2022,July,1043,0,17,10,0,1
7/26/2022,July,1043,0,72,7,0,1
7/27/2022,July,1043,0,45,8,1,0
7/28/2022,July,1043,0,89,9,1,1
7/29/2022,July,1043,0,25,7,0,1
7/30/2022,July,1043,0,96,2,0,0
7/31/2022,July,1043,0,26,10,0,1
8/1/2022,August,1043,70,102,1,1,0
8/2/2022,August,1043,0,94,8,0,0
8/3/2022,August,1043,0,103,9,1,1
8/4/2022,August,1043,0,17,3,0,1
8/5/2022,August,1043,0,73,5,1,1
8/6/2022,August,1043,0,29,8,1,1
8/7/2022,August,1043,0,121,9,0,1
8/8/2022,August,1043,0,116,5,0,1
8/9/2022,August,1043,0,108,2,0,0
8/10/2022,August,1043,0,132,6,0,1
8/11/2022,August,1043,0,106,2,1,1
8/12/2022,August,1043,0,42,2,1,1
8/13/2022,August,1043,0,116,8,0,0
8/14/2022,August,1043,0,30,7,0,1
8/15/2022,August,1043,0,128,8,0,1
8/16/2022,August,1043,0,54,1,0,0
8/17/2022,August,1043,0,113,6,0,0
8/18/2022,August,1043,0,64,10,1,0
8/19/2022,August,1043,0,58,7,0,0
8/20/2022,August,1043,0,92,8,0,0
8/21/2022,August,1043,0,22,4,1,0
8/22/2022,August,1043,0,102,7,1,1
8/23/2022,August,1043,0,106,8,0,0
8/24/2022,August,1043,0,149,7,0,0
8/25/2022,August,1043,0,66,5,1,0
8/26/2022,August,1043,0,9,10,1,1
8/27/2022,August,1043,0,128,2,0,1
8/28/2022,August,1043,0,54,4,1,1
8/29/2022,August,1043,0,80,7,0,1
8/30/2022,August,1043,0,109,8,0,1
8/31/2022,August,1043,0,62,1,1,0
9/1/2022,September,1043,89,90,3,0,1
9/2/2022,September,1043,0,10,4,1,0
9/3/2022,September,1043,0,121,3,1,0
9/4/2022,September,1043,0,12,1,0,0
9/5/2022,September,1043,0,149,10,0,1
9/6/2022,September,1043,0,113,5,0,0
9/7/2022,September,1043,0,79,5,0,1
9/8/2022,September,1043,0,122,6,1,1
9/9/2022,September,1043,0,65,4,1,1
9/10/2022,September,1043,0,143,10,1,1
9/11/2022,September,1043,0,150,7,1,0
9/12/2022,September,1043,0,20,1,0,1
9/13/2022,September,1043,0,104,5,0,0
9/14/2022,September,1043,0,103,5,1,0
9/15/2022,September,1043,0,145,1,1,1
9/16/2022,September,1043,0,146,2,0,0
9/17/2022,September,1043,0,15,2,0,0
9/18/2022,September,1043,0,54,6,1,0
9/19/2022,September,1043,0,59,7,1,0
9/20/2022,September,1043,0,149,7,1,1
9/21/2022,September,1043,0,44,5,0,0
9/22/2022,September,1043,0,149,1,0,0
9/23/2022,September,1043,0,13,2,1,0
9/24/2022,September,1043,0,69,1,1,1
9/25/2022,September,1043,0,132,8,1,1
9/26/2022,September,1043,0,54,7,1,1
9/27/2022,September,1043,0,113,5,0,0
9/28/2022,September,1043,0,125,9,1,0
9/29/2022,September,1043,0,78,7,1,0
9/30/2022,September,1043,0,113,10,1,1
10/1/2022,October,1043,2,11,3,0,0
10/2/2022,October,1043,0,94,8,1,1
10/3/2022,October,1043,0,110,4,0,1
10/4/2022,October,1043,0,8,1,0,0
10/5/2022,October,1043,0,105,6,1,0
10/6/2022,October,1043,0,113,10,1,0
10/7/2022,October,1043,0,131,2,1,0
10/8/2022,October,1043,0,29,5,1,0
10/9/2022,October,1043,0,41,6,0,0
10/10/2022,October,1043,0,44,5,0,0
10/11/2022,October,1043,0,81,4,1,1
10/12/2022,October,1043,0,58,8,1,0
10/13/2022,October,1043,0,9,8,0,0
10/14/2022,October,1043,0,75,10,1,0
10/15/2022,October,1043,0,101,2,1,1
10/16/2022,October,1043,0,117,3,1,1
10/17/2022,October,1043,0,75,5,0,0
10/18/2022,October,1043,0,104,2,0,1
10/19/2022,October,1043,0,117,4,0,1
10/20/2022,October,1043,0,113,6,0,1
10/21/2022,October,1043,0,21,2,1,0
10/22/2022,October,1043,0,39,5,0,1
10/23/2022,October,1043,0,30,2,0,1
10/24/2022,October,1043,0,80,4,1,0
10/25/2022,October,1043,0,54,10,1,1
10/26/2022,October,1043,0,51,1,0,0
10/27/2022,October,1043,0,67,2,0,1
10/28/2022,October,1043,0,111,9,1,0
10/29/2022,October,1043,0,108,6,1,1
10/30/2022,October,1043,0,52,9,1,1
10/31/2022,October,1043,0,145,1,0,0
11/1/2022,November,1043,88,139,1,1,1
11/2/2022,November,1043,0,12,9,0,0
11/3/2022,November,1043,0,96,5,1,0
11/4/2022,November,1043,0,128,2,1,1
11/5/2022,November,1043,0,92,1,0,0
11/6/2022,November,1043,0,145,2,0,0
11/7/2022,November,1043,0,129,5,1,0
11/8/2022,November,1043,0,81,9,1,1
11/9/2022,November,1043,0,72,9,1,0
11/10/2022,November,1043,0,131,2,1,1
11/11/2022,November,1043,0,3,2,1,1
11/12/2022,November,1043,0,51,5,0,1
11/13/2022,November,1043,0,82,10,0,1
11/14/2022,November,1043,0,125,10,0,0
11/15/2022,November,1043,0,109,9,0,0
11/16/2022,November,1043,0,22,10,1,1
11/17/2022,November,1043,0,47,2,0,1
11/18/2022,November,1043,0,72,4,0,1
11/19/2022,November,1043,0,40,1,0,0
11/20/2022,November,1043,0,46,3,0,0
11/21/2022,November,1043,0,149,8,1,0
11/22/2022,November,1043,0,12,7,1,1
11/23/2022,November,1043,0,2,1,1,1
11/24/2022,November,1043,0,58,6,1,1
11/25/2022,November,1043,0,74,7,0,1
11/26/2022,November,1043,0,111,4,1,0
11/27/2022,November,1043,0,3,1,1,0
11/28/2022,November,1043,0,10,2,1,0
11/29/2022,November,1043,0,24,10,1,1
11/30/2022,November,1043,0,130,9,1,0
12/1/2022,December,1043,67,103,6,0,0
12/2/2022,December,1043,0,134,8,0,0
12/3/2022,December,1043,0,137,9,1,1
12/4/2022,December,1043,0,143,6,0,1
12/5/2022,December,1043,0,56,1,1,0
12/6/2022,December,1043,0,130,7,1,0
12/7/2022,December,1043,0,55,2,0,0
12/8/2022,December,1043,0,111,6,0,1
12/9/2022,December,1043,0,24,4,0,1
12/10/2022,December,1043,0,119,5,0,0
12/11/2022,December,1043,0,78,3,0,1
12/12/2022,December,1043,0,57,1,0,1
12/13/2022,December,1043,0,148,3,0,1
12/14/2022,December,1043,0,110,5,1,0
12/15/2022,December,1043,0,125,2,0,1
12/16/2022,December,1043,0,3,5,1,1
12/17/2022,December,1043,0,120,3,0,0
12/18/2022,December,1043,0,144,1,1,1
12/19/2022,December,1043,0,30,7,0,1
12/20/2022,December,1043,0,128,3,0,1
12/21/2022,December,1043,0,22,2,0,0
12/22/2022,December,1043,0,1,1,0,0
12/23/2022,December,1043,0,80,1,0,1
12/24/2022,December,1043,0,44,4,0,0
12/25/2022,December,1043,0,10,5,1,0
12/26/2022,December,1043,0,102,8,0,1
12/27/2022,December,1043,0,100,7,1,0
12/28/2022,December,1043,0,118,8,0,0
12/29/2022,December,1043,0,51,7,0,1
12/30/2022,December,1043,0,105,9,0,0
12/31/2022,December,1043,0,70,3,1,1
1/1/2022,January,1044,1,97,10,1,1
1/2/2022,January,1044,4,19,1,0,1
1/3/2022,January,1044,4,20,1,0,1
1/4/2022,January,1044,2,31,2,0,1
1/5/2022,January,1044,2,147,8,0,0
1/6/2022,January,1044,1,34,6,0,0
1/7/2022,January,1044,1,67,5,0,1
1/8/2022,January,1044,4,137,2,0,0
1/9/2022,January,1044,5,107,7,1,1
1/10/2022,January,1044,5,11,1,1,0
1/11/2022,January,1044,3,115,6,1,1
1/12/2022,January,1044,2,53,7,0,1
1/13/2022,January,1044,1,45,5,0,0
1/14/2022,January,1044,0,114,1,0,0
1/15/2022,January,1044,3,128,7,0,1
1/16/2022,January,1044,2,14,3,1,1
1/17/2022,January,1044,5,8,2,1,0
1/18/2022,January,1044,1,131,9,1,0
1/19/2022,January,1044,0,150,8,1,1
1/20/2022,January,1044,2,37,2,0,1
1/21/2022,January,1044,5,10,2,1,0
1/22/2022,January,1044,1,96,9,0,1
1/23/2022,January,1044,1,70,9,1,0
1/24/2022,January,1044,4,97,5,1,0
1/25/2022,January,1044,4,140,5,1,1
1/26/2022,January,1044,4,28,6,1,1
1/27/2022,January,1044,2,51,8,1,1
1/28/2022,January,1044,3,85,6,0,1
1/29/2022,January,1044,1,71,4,1,0
1/30/2022,January,1044,2,51,7,1,1
1/31/2022,January,1044,2,118,8,0,1
2/1/2022,February,1044,0,70,4,0,0
2/2/2022,February,1044,0,62,7,0,0
2/3/2022,February,1044,5,17,8,0,1
2/4/2022,February,1044,4,4,5,1,1
2/5/2022,February,1044,1,45,5,1,1
2/6/2022,February,1044,0,144,1,1,0
2/7/2022,February,1044,4,139,2,0,1
2/8/2022,February,1044,0,33,9,0,0
2/9/2022,February,1044,2,7,9,0,0
2/10/2022,February,1044,1,75,8,1,1
2/11/2022,February,1044,0,136,7,1,0
2/12/2022,February,1044,5,107,7,1,0
2/13/2022,February,1044,4,149,7,1,0
2/14/2022,February,1044,0,150,10,1,1
2/15/2022,February,1044,2,88,5,1,1
2/16/2022,February,1044,1,16,4,0,0
2/17/2022,February,1044,3,38,9,1,1
2/18/2022,February,1044,2,113,9,1,1
2/19/2022,February,1044,0,59,8,0,0
2/20/2022,February,1044,4,38,9,0,0
2/21/2022,February,1044,2,27,3,1,0
2/22/2022,February,1044,3,106,6,0,1
2/23/2022,February,1044,2,12,8,1,0
2/24/2022,February,1044,5,69,3,1,1
2/25/2022,February,1044,5,100,1,1,1
2/26/2022,February,1044,0,3,10,0,0
2/27/2022,February,1044,1,93,9,0,1
2/28/2022,February,1044,4,97,1,1,1
3/1/2022,March,1044,5,62,3,1,1
3/2/2022,March,1044,5,133,8,0,1
3/3/2022,March,1044,1,146,8,1,1
3/4/2022,March,1044,5,85,9,0,0
3/5/2022,March,1044,4,41,5,1,0
3/6/2022,March,1044,2,14,10,1,1
3/7/2022,March,1044,4,58,8,1,1
3/8/2022,March,1044,1,24,9,1,0
3/9/2022,March,1044,1,136,7,0,1
3/10/2022,March,1044,4,98,6,0,0
3/11/2022,March,1044,3,4,4,1,0
3/12/2022,March,1044,3,49,7,1,0
3/13/2022,March,1044,5,140,1,1,1
3/14/2022,March,1044,4,54,5,0,0
3/15/2022,March,1044,5,80,10,1,1
3/16/2022,March,1044,0,37,3,0,1
3/17/2022,March,1044,2,86,7,1,1
3/18/2022,March,1044,1,4,3,0,1
3/19/2022,March,1044,4,149,7,1,0
3/20/2022,March,1044,2,52,2,0,1
3/21/2022,March,1044,5,40,7,1,0
3/22/2022,March,1044,2,98,8,0,0
3/23/2022,March,1044,0,67,4,1,0
3/24/2022,March,1044,4,76,5,0,1
3/25/2022,March,1044,0,66,2,1,0
3/26/2022,March,1044,3,63,5,1,1
3/27/2022,March,1044,0,110,3,1,1
3/28/2022,March,1044,0,47,3,1,1
3/29/2022,March,1044,5,6,1,1,0
3/30/2022,March,1044,2,64,8,0,1
3/31/2022,March,1044,2,34,5,1,0
4/1/2022,April,1044,3,94,4,0,1
4/2/2022,April,1044,4,75,8,0,1
4/3/2022,April,1044,2,65,7,1,1
4/4/2022,April,1044,0,67,10,0,1
4/5/2022,April,1044,3,107,3,1,0
4/6/2022,April,1044,3,141,3,0,1
4/7/2022,April,1044,2,9,4,0,1
4/8/2022,April,1044,2,56,5,0,0
4/9/2022,April,1044,5,80,4,0,1
4/10/2022,April,1044,0,26,10,1,1
4/11/2022,April,1044,0,63,8,0,0
4/12/2022,April,1044,2,113,5,1,1
4/13/2022,April,1044,1,97,5,0,0
4/14/2022,April,1044,3,44,4,0,0
4/15/2022,April,1044,2,100,5,1,1
4/16/2022,April,1044,5,19,3,1,1
4/17/2022,April,1044,4,89,5,1,0
4/18/2022,April,1044,5,35,1,0,0
4/19/2022,April,1044,2,33,2,0,0
4/20/2022,April,1044,2,19,7,0,1
4/21/2022,April,1044,2,85,8,0,1
4/22/2022,April,1044,0,62,8,1,1
4/23/2022,April,1044,0,15,3,1,1
4/24/2022,April,1044,0,141,6,0,1
4/25/2022,April,1044,5,106,1,1,0
4/26/2022,April,1044,3,60,10,0,0
4/27/2022,April,1044,3,79,5,0,0
4/28/2022,April,1044,5,61,7,0,1
4/29/2022,April,1044,0,95,7,1,1
4/30/2022,April,1044,1,16,1,1,0
5/1/2022,May,1044,0,71,2,0,0
5/2/2022,May,1044,5,142,3,0,1
5/3/2022,May,1044,5,41,6,1,1
5/4/2022,May,1044,4,146,4,0,1
5/5/2022,May,1044,4,125,10,0,1
5/6/2022,May,1044,4,137,2,0,0
5/7/2022,May,1044,3,141,9,0,1
5/8/2022,May,1044,4,65,6,0,1
5/9/2022,May,1044,0,109,4,0,1
5/10/2022,May,1044,4,28,6,0,0
5/11/2022,May,1044,5,84,8,0,0
5/12/2022,May,1044,0,76,1,1,1
5/13/2022,May,1044,4,47,2,0,1
5/14/2022,May,1044,2,104,2,0,1
5/15/2022,May,1044,0,1,3,0,1
5/16/2022,May,1044,4,45,4,0,1
5/17/2022,May,1044,5,53,9,1,0
5/18/2022,May,1044,4,29,3,1,0
5/19/2022,May,1044,4,10,3,0,1
5/20/2022,May,1044,5,146,8,0,0
5/21/2022,May,1044,1,41,5,1,1
5/22/2022,May,1044,1,110,4,0,1
5/23/2022,May,1044,1,39,1,0,0
5/24/2022,May,1044,0,104,8,0,0
5/25/2022,May,1044,4,150,6,0,1
5/26/2022,May,1044,2,109,1,1,0
5/27/2022,May,1044,5,110,5,0,0
5/28/2022,May,1044,1,112,7,0,1
5/29/2022,May,1044,4,93,8,1,1
5/30/2022,May,1044,5,131,9,1,0
5/31/2022,May,1044,0,118,5,0,0
6/1/2022,June,1044,0,90,9,0,0
6/2/2022,June,1044,1,9,2,0,1
6/3/2022,June,1044,3,5,3,1,0
6/4/2022,June,1044,0,93,1,1,0
6/5/2022,June,1044,0,147,1,0,1
6/6/2022,June,1044,4,133,1,1,1
6/7/2022,June,1044,3,111,1,0,1
6/8/2022,June,1044,0,95,2,0,0
6/9/2022,June,1044,5,34,7,0,0
6/10/2022,June,1044,4,80,1,0,1
6/11/2022,June,1044,1,120,2,1,1
6/12/2022,June,1044,3,144,9,1,1
6/13/2022,June,1044,2,129,3,1,1
6/14/2022,June,1044,2,26,9,0,0
6/15/2022,June,1044,2,96,10,0,1
6/16/2022,June,1044,2,29,4,1,0
6/17/2022,June,1044,4,74,7,0,0
6/18/2022,June,1044,2,104,5,0,0
6/19/2022,June,1044,1,50,10,1,0
6/20/2022,June,1044,0,89,9,1,0
6/21/2022,June,1044,0,23,2,1,1
6/22/2022,June,1044,2,7,2,1,0
6/23/2022,June,1044,4,81,9,1,0
6/24/2022,June,1044,2,37,2,0,1
6/25/2022,June,1044,0,103,5,1,1
6/26/2022,June,1044,1,130,2,1,0
6/27/2022,June,1044,4,106,4,0,1
6/28/2022,June,1044,1,143,6,0,0
